segment_id,project,module,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,any_smell
P-F_R00229,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00230,P-F,V1.4,0,1,1,0,1,0,1,0,0,0,1,1
P-F_R00231,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00232,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00233,P-F,V1.4,0,0,0,0,1,0,0,0,0,0,1,1
P-F_R00234,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00235,P-F,V1.4,0,0,0,0,0,0,1,0,1,0,1,1
P-F_R00236,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,0,1
P-F_R00237,P-F,V1.4,0,0,0,0,1,0,0,0,0,1,0,1
P-F_R00238,P-F,V1.4,0,1,1,0,1,0,0,0,0,1,1,1
P-F_R00239,P-F,V1.4,0,1,1,0,1,0,1,0,0,1,1,1
P-F_R00240,P-F,V1.4,0,1,0,1,1,0,0,1,1,1,1,1
P-F_R00241,P-F,V1.4,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00242,P-F,V1.4,0,1,0,0,0,0,0,0,0,1,1,1
P-F_R00243,P-F,V1.4,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00244,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00245,P-F,V1.4,0,1,0,0,0,0,0,1,1,1,1,1
P-F_R00246,P-F,V1.4,0,0,0,0,0,1,0,0,1,1,1,1
P-F_R00247,P-F,V1.4,0,1,1,0,0,1,0,0,0,1,1,1
P-F_R00248,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00249,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00250,P-F,V1.4,0,0,0,0,0,0,0,1,1,0,1,1
P-F_R00251,P-F,V1.4,0,1,0,0,1,0,0,0,0,0,1,1
P-F_R00252,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00253,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00254,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00255,P-F,V1.4,0,1,0,0,0,1,0,0,0,0,1,1
P-F_R00256,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00257,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00258,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00259,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00260,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,1,1
P-F_R00261,P-F,V1.4,0,1,1,0,0,0,1,0,1,1,1,1
P-F_R00262,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00263,P-F,V1.4,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00264,P-F,V1.4,0,1,1,1,0,0,1,0,1,1,1,1
P-F_R00265,P-F,V1.4,0,1,1,0,0,1,1,0,1,0,1,1
P-F_R00266,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00267,P-F,V1.4,0,0,0,0,0,0,1,0,1,1,1,1
P-F_R00268,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00269,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00270,P-F,V1.4,1,0,1,1,0,0,0,0,1,0,1,1
P-F_R00271,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00272,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00273,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00274,P-F,V1.4,0,0,0,1,1,0,1,0,0,0,1,1
P-F_R00275,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00276,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00277,P-F,V1.4,0,0,0,0,0,1,0,0,1,0,1,1
P-F_R00278,P-F,V1.4,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00279,P-F,V1.4,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00280,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00281,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00282,P-F,V1.4,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00283,P-F,V1.4,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00284,P-F,V1.4,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00285,P-F,V1.4,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00286,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00287,P-F,V1.4,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00288,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00289,P-F,V1.4,1,1,1,0,1,0,1,0,0,0,0,1
P-F_R00290,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00291,P-F,V1.4,1,1,1,0,1,0,0,0,0,0,0,1
P-F_R00292,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00293,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00294,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00295,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00296,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00297,P-F,V1.4,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00298,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00299,P-F,V1.4,0,0,0,0,0,1,0,0,0,0,0,1
P-F_R00300,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00301,P-F,V1.4,0,0,0,0,1,0,0,0,0,0,1,1
P-F_R00302,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00303,P-F,V1.4,1,0,1,0,0,0,0,0,0,0,1,1
P-F_R00304,P-F,V1.4,0,1,1,0,1,1,0,0,0,0,1,1
P-F_R00305,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00306,P-F,V1.4,1,0,0,0,0,0,1,0,0,0,1,1
P-F_R00307,P-F,V1.4,0,1,0,0,0,0,0,1,0,1,1,1
P-F_R00308,P-F,V1.4,0,1,0,0,0,0,0,0,0,1,1,1
P-F_R00309,P-F,V1.4,0,0,0,0,0,0,1,0,0,0,1,1
P-F_R00310,P-F,V1.4,0,1,1,0,0,0,0,0,1,1,1,1
P-F_R00311,P-F,V1.4,0,1,1,1,0,0,0,1,1,1,1,1
P-F_R00312,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00313,P-F,V1.4,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00314,P-F,V1.4,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00315,P-F,V1.4,0,1,1,0,1,1,0,0,0,0,1,1
P-F_R00316,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00317,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00318,P-F,V1.4,0,1,1,0,0,0,0,0,1,1,1,1
P-F_R00319,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00320,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00321,P-F,V1.4,0,1,0,1,0,0,0,1,0,0,1,1
P-F_R00322,P-F,V1.4,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00323,P-F,V1.4,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00324,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00325,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00326,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00327,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00328,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00329,P-F,V1.4,0,1,1,1,0,0,0,1,0,0,1,1
P-F_R00330,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00331,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00332,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00333,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00334,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00335,P-F,V1.4,1,1,0,0,1,0,0,0,0,0,1,1
P-F_R00336,P-F,V1.4,0,1,1,0,0,1,0,0,1,0,1,1
P-F_R00337,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00338,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00339,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00340,P-F,V1.4,0,1,1,0,0,1,0,0,1,0,1,1
P-F_R00341,P-F,V1.4,0,1,0,0,0,0,0,0,0,1,1,1
P-F_R00342,P-F,V1.4,0,0,0,0,0,0,1,0,1,0,1,1
P-F_R00343,P-F,V1.4,0,1,1,0,0,0,0,1,1,0,1,1
P-F_R00344,P-F,V1.4,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00345,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00346,P-F,V1.4,0,1,1,0,0,0,1,0,1,0,1,1
P-F_R00347,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00348,P-F,V1.4,0,0,0,0,1,0,1,0,1,0,1,1
P-F_R00349,P-F,V1.4,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00350,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00351,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00352,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00353,P-F,V1.4,0,1,1,0,1,0,1,0,1,0,1,1
P-F_R00354,P-F,V1.4,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00355,P-F,V1.4,0,1,1,0,1,0,1,0,0,0,1,1
P-F_R00356,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00357,P-F,V1.4,1,0,1,1,1,0,0,0,1,0,1,1
P-F_R00358,P-F,V1.4,1,0,1,1,1,0,0,0,1,0,1,1
P-F_R00359,P-F,V1.4,1,0,1,0,0,0,0,0,1,0,1,1
P-F_R00360,P-F,V1.4,1,0,1,1,0,0,0,0,1,0,1,1
P-F_R00361,P-F,V1.4,1,0,0,0,1,0,1,0,0,1,1,1
P-F_R00362,P-F,V1.4,1,1,1,0,0,0,0,0,0,0,1,1
P-F_R00363,P-F,V1.4,1,0,1,1,1,0,0,0,1,0,0,1
P-F_R00364,P-F,V1.4,1,0,1,0,1,0,1,0,0,0,1,1
P-F_R00365,P-F,V1.4,1,1,1,0,1,0,0,0,0,0,0,1
P-F_R00366,P-F,V1.4,1,0,1,1,0,0,0,0,1,0,0,1
P-F_R00367,P-F,V1.4,1,0,1,1,0,0,0,0,0,0,0,1
P-F_R00368,P-F,V1.4,1,0,0,0,0,0,0,0,0,0,0,1
P-F_R00369,P-F,V1.4,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00370,P-F,V1.4,1,0,0,0,0,0,0,0,0,0,1,1
P-F_R00371,P-F,V1.4,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00372,P-F,V1.4,1,1,1,1,0,0,0,0,1,0,0,1
P-F_R00373,P-F,V1.4,1,0,1,0,0,0,0,0,0,1,0,1
P-F_R00374,P-F,V1.4,1,0,0,1,0,0,1,0,1,0,0,1
P-F_R00375,P-F,V1.4,0,1,1,0,0,0,1,0,1,1,1,1
P-F_R00376,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00377,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,1,1
P-F_R00378,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,1,1
P-F_R00379,P-F,V1.4,0,1,0,0,0,1,0,0,1,0,1,1
P-F_R00380,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00381,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00382,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00383,P-F,V1.4,0,1,1,0,0,0,0,1,1,0,1,1
P-F_R00384,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00385,P-F,V1.4,0,1,0,0,0,0,0,1,1,1,1,1
P-F_R00386,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00387,P-F,V1.4,0,1,1,0,0,1,0,0,1,0,1,1
P-F_R00388,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00389,P-F,V1.4,0,1,1,1,0,1,0,0,0,0,1,1
P-F_R00390,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00391,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00392,P-F,V1.4,0,1,1,1,0,0,0,0,0,0,1,1
P-F_R00393,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00394,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00395,P-F,V1.4,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00396,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00397,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00398,P-F,V1.4,0,1,1,0,0,0,0,1,0,1,1,1
P-F_R00399,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00400,P-F,V1.4,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00401,P-F,V1.4,0,1,0,0,0,0,1,1,0,0,1,1
P-F_R00402,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00403,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00404,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00405,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00406,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00407,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,1,1
P-F_R00408,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00409,P-F,V1.4,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00410,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00411,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00412,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00413,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00414,P-F,V1.4,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00415,P-F,V1.4,0,1,1,0,1,0,0,0,1,0,1,1
P-F_R00416,P-F,V1.4,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00417,P-F,V1.4,0,1,1,0,0,0,1,1,0,0,1,1
P-F_R00418,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00419,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00420,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,1,1
P-F_R00421,P-F,V1.4,0,1,0,0,0,1,0,0,0,0,1,1
P-F_R00422,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00423,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00424,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00425,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00426,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00427,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00428,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00429,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00430,P-F,V1.4,0,1,1,1,0,1,0,0,0,0,1,1
P-F_R00431,P-F,V1.4,0,1,1,0,1,0,1,0,0,0,1,1
P-F_R00432,P-F,V1.4,1,0,1,0,0,0,1,0,0,0,1,1
P-F_R00433,P-F,V1.4,1,0,0,1,0,0,1,0,1,0,1,1
P-F_R00434,P-F,V1.4,1,1,1,0,1,0,0,0,1,0,1,1
P-F_R00435,P-F,V1.4,0,1,1,0,1,0,0,1,1,0,1,1
P-F_R00436,P-F,V1.4,0,1,1,1,0,0,0,0,1,0,1,1
P-F_R00437,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00438,P-F,V1.4,0,1,1,1,1,0,0,0,1,1,1,1
P-F_R00439,P-F,V1.4,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00440,P-F,V1.4,0,0,0,1,0,0,0,0,0,0,0,1
P-F_R00441,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,0,1
P-F_R00442,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00443,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,0,1
P-F_R00444,P-F,V1.4,0,1,0,0,0,0,1,1,1,0,0,1
P-F_R00445,P-F,V1.4,0,1,1,0,0,0,0,0,0,1,0,1
P-F_R00446,P-F,V1.4,0,1,1,1,0,0,0,1,1,0,0,1
P-F_R00447,P-F,V1.4,0,1,1,0,0,1,1,0,1,0,1,1
P-F_R00448,P-F,V1.4,0,1,1,0,1,0,0,0,0,0,1,1
P-F_R00449,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00450,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00451,P-F,V1.4,0,1,1,0,0,0,0,1,1,0,1,1
P-F_R00452,P-F,V1.4,0,1,1,0,0,1,0,0,0,1,1,1
P-F_R00453,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00454,P-F,V1.4,0,1,1,0,0,0,0,0,0,1,1,1
P-F_R00455,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00456,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,1,1
P-F_R00457,P-F,V1.4,0,1,1,0,0,1,1,0,1,0,1,1
P-F_R00458,P-F,V1.4,1,1,1,0,0,0,1,0,0,0,0,1
P-F_R00459,P-F,V1.4,1,0,1,0,0,0,0,0,0,0,0,1
P-F_R00460,P-F,V1.4,0,0,0,0,0,0,0,0,1,0,0,1
P-F_R00461,P-F,V1.4,1,0,0,0,0,0,1,0,1,1,0,1
P-F_R00462,P-F,V1.4,1,0,1,0,0,0,1,0,1,0,0,1
P-F_R00463,P-F,V1.4,1,0,1,0,0,0,1,0,1,1,0,1
P-F_R00464,P-F,V1.4,1,0,1,1,1,0,1,0,1,0,0,1
P-F_R00465,P-F,V1.4,0,0,0,0,1,0,1,0,1,0,0,1
P-F_R00466,P-F,V1.4,1,0,1,1,0,0,1,0,1,0,0,1
P-F_R00467,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00468,P-F,V1.4,1,0,0,0,0,0,0,0,1,0,1,1
P-F_R00469,P-F,V1.4,1,1,0,0,0,0,0,0,1,0,0,1
P-F_R00470,P-F,V1.4,1,1,1,0,0,0,1,0,1,0,0,1
P-F_R00471,P-F,V1.4,1,1,1,0,0,0,0,0,0,0,0,1
P-F_R00472,P-F,V1.4,1,0,0,0,0,0,0,0,1,0,0,1
P-F_R00473,P-F,V1.4,1,0,1,0,0,0,0,0,1,0,1,1
P-F_R00474,P-F,V1.4,1,1,1,0,0,0,1,0,1,0,0,1
P-F_R00475,P-F,V1.4,1,0,1,0,0,0,1,0,0,1,0,1
P-F_R00476,P-F,V1.4,1,0,0,0,0,0,1,0,1,0,0,1
P-F_R00477,P-F,V1.4,1,0,0,0,0,0,0,0,1,0,0,1
P-F_R00478,P-F,V1.4,1,0,1,1,0,0,1,0,1,0,0,1
P-F_R00479,P-F,V1.4,1,0,0,0,0,0,1,0,0,0,0,1
P-F_R00480,P-F,V1.4,1,0,0,1,1,0,1,0,1,1,0,1
P-F_R00481,P-F,V1.4,0,1,0,1,1,0,0,0,1,0,0,1
P-F_R00482,P-F,V1.4,1,0,0,0,0,0,1,0,1,0,1,1
P-F_R00483,P-F,V1.4,1,0,1,1,0,0,1,0,1,1,0,1
P-F_R00484,P-F,V1.4,1,1,1,0,0,0,0,0,0,0,1,1
P-F_R00485,P-F,V1.4,1,0,1,0,1,0,1,0,1,1,0,1
P-F_R00486,P-F,V1.4,1,0,0,1,1,0,1,0,1,0,0,1
P-F_R00487,P-F,V1.4,1,0,0,1,0,0,1,0,1,0,0,1
P-F_R00488,P-F,V1.4,1,0,0,0,0,0,1,0,1,0,0,1
P-F_R00489,P-F,V1.4,1,0,1,0,0,0,1,0,0,0,0,1
P-F_R00490,P-F,V1.4,1,0,1,0,0,0,0,0,1,1,0,1
P-F_R00491,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,0,1
P-F_R00492,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00493,P-F,V1.4,1,0,1,0,0,0,0,0,0,1,1,1
P-F_R00494,P-F,V1.4,0,0,0,0,0,0,0,0,0,1,1,1
P-F_R00495,P-F,V1.4,1,1,1,0,0,0,1,0,0,1,0,1
P-F_R00496,P-F,V1.4,1,1,1,0,0,0,1,0,1,1,0,1
P-F_R00497,P-F,V1.4,1,0,1,0,0,0,1,0,0,1,0,1
P-F_R00498,P-F,V1.4,1,0,0,0,0,0,0,0,1,0,0,1
P-F_R00499,P-F,V1.4,1,0,0,0,0,0,0,0,1,0,0,1
P-F_R00500,P-F,V1.4,0,1,1,0,0,0,1,0,0,0,1,1
P-F_R00501,P-F,V1.4,1,0,0,0,0,0,0,0,0,0,0,1
P-F_R00502,P-F,V1.4,0,0,0,0,0,0,0,0,0,1,1,1
P-F_R00503,P-F,V1.4,0,1,1,0,0,0,0,1,1,1,0,1
P-F_R00504,P-F,V1.4,0,1,0,0,0,0,0,0,0,0,0,1
P-F_R00505,P-F,V1.4,0,1,1,0,0,0,0,0,1,0,0,1
P-F_R00506,P-F,V1.4,0,1,1,0,0,0,0,1,0,1,0,1
P-F_R00507,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,0,1
P-F_R00508,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00509,P-F,V1.4,0,1,0,1,0,0,0,0,1,0,0,1
P-F_R00510,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00511,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00512,P-F,V1.4,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00513,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00514,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00515,P-F,V1.4,0,1,1,0,0,0,0,1,0,0,0,1
P-F_R00516,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00517,P-F,V1.4,0,1,0,0,0,0,0,1,0,1,0,1
P-F_R00518,P-F,V1.4,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00519,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,0,1
P-F_R00520,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,0,1
P-F_R00521,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00522,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,0,1
P-F_R00523,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00524,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,0,1
P-F_R00525,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00526,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,0,1
P-F_R00527,P-F,V1.4,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00528,P-F,V1.4,0,0,0,0,0,0,0,1,0,0,0,1
P-F_R00529,P-F,V1.51,0,0,0,0,0,0,0,0,0,1,0,1
P-F_R00530,P-F,V1.51,0,0,0,0,0,0,0,0,0,0,0,0
P-F_R00531,P-F,V1.51,1,0,1,0,0,0,0,0,0,1,0,1
P-F_R00532,P-F,V1.51,1,0,1,0,0,0,1,0,1,0,1,1
P-F_R00533,P-F,V1.51,1,0,0,1,0,0,1,0,1,0,1,1
P-F_R00534,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,0,1
P-F_R00535,P-F,V1.51,1,0,1,1,1,0,0,0,1,1,1,1
P-F_R00536,P-F,V1.51,1,0,0,0,0,0,0,0,1,0,1,1
P-F_R00537,P-F,V1.51,1,0,0,0,0,0,1,0,1,0,1,1
P-F_R00538,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00539,P-F,V1.51,0,0,0,0,0,0,0,0,1,1,1,1
P-F_R00540,P-F,V1.51,0,1,0,0,0,0,1,0,0,0,0,1
P-F_R00541,P-F,V1.51,0,1,0,0,0,0,0,1,0,1,0,1
P-F_R00542,P-F,V1.51,0,0,0,0,0,0,0,0,1,1,1,1
P-F_R00543,P-F,V1.51,0,0,0,0,0,0,0,0,1,1,0,1
P-F_R00544,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,1,1
P-F_R00545,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00546,P-F,V1.51,0,1,1,1,0,0,0,0,0,0,1,1
P-F_R00547,P-F,V1.51,0,1,0,0,0,1,0,0,0,1,0,1
P-F_R00548,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00549,P-F,V1.51,0,1,0,0,0,0,0,1,1,0,0,1
P-F_R00550,P-F,V1.51,0,0,0,0,0,1,0,0,1,0,0,1
P-F_R00551,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,0,1
P-F_R00552,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00553,P-F,V1.51,0,1,0,0,0,0,0,1,0,0,1,1
P-F_R00554,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,0,1
P-F_R00555,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
P-F_R00556,P-F,V1.51,0,1,0,0,1,0,0,0,0,1,0,1
P-F_R00557,P-F,V1.51,0,1,1,0,1,0,0,0,0,0,0,1
P-F_R00558,P-F,V1.51,0,1,1,0,0,1,0,0,0,0,0,1
P-F_R00559,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,1,1
P-F_R00560,P-F,V1.51,0,1,1,0,0,0,0,1,1,0,0,1
P-F_R00561,P-F,V1.51,0,1,0,0,1,0,0,1,0,0,1,1
P-F_R00562,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,0,1
P-F_R00563,P-F,V1.51,0,1,1,0,0,0,0,0,0,1,1,1
P-F_R00564,P-F,V1.51,0,0,0,0,0,0,0,0,1,0,0,1
P-F_R00565,P-F,V1.51,1,0,0,0,0,0,0,0,1,1,1,1
P-F_R00566,P-F,V1.51,0,0,0,1,0,0,0,0,1,1,0,1
P-F_R00567,P-F,V1.51,0,1,0,0,0,0,0,0,0,0,1,1
P-F_R00568,P-F,V1.51,0,1,1,0,0,0,0,0,0,0,0,1
